type,node_id,parent_id,planet_id,depth,size,x,y,z,image_id
image,,2_cluster_0,2,2,1,17.03083,-5.2711167,0.547458,9908.jpg
image,,2_cluster_0,2,2,1,16.847095,-5.2651267,-0.019185936,19371.jpg
image,,2_cluster_0,2,2,1,17.012377,-5.9235406,0.9357522,8728.jpg
image,,2_cluster_0,2,2,1,17.247992,-5.319433,1.1777686,14728.jpg
image,,2_cluster_0,2,2,1,16.995634,-5.112366,1.3061484,17190.jpg
image,,2_cluster_0,2,2,1,16.586803,-5.4968634,-0.28385773,9780.jpg
image,,2_cluster_0,2,2,1,16.3858,-5.285807,0.4628572,7212.jpg
image,,2_cluster_0,2,2,1,16.943106,-5.0895004,1.5295501,4982.jpg
image,,2_cluster_0,2,2,1,17.108145,-5.0351777,0.9544832,102.jpg
image,,2_cluster_0,2,2,1,17.053038,-6.0119143,1.0442642,1124.jpg
image,,2_cluster_0,2,2,1,16.918081,-5.5360966,-0.5222364,14514.jpg
image,,2_cluster_0,2,2,1,16.766403,-5.8592515,0.5478828,15464.jpg
image,,2_cluster_0,2,2,1,17.033207,-6.0557704,1.0824528,14220.jpg
image,,2_cluster_0,2,2,1,16.528805,-5.508958,-0.4949494,15011.jpg
image,,2_cluster_0,2,2,1,16.674114,-5.7547965,0.04499139,19833.jpg
image,,2_cluster_0,2,2,1,16.661133,-5.386035,0.19202293,8879.jpg
image,,2_cluster_0,2,2,1,17.492529,-5.7691474,-0.20417066,9692.jpg
image,,2_cluster_0,2,2,1,17.718187,-5.5340333,0.037010983,17645.jpg
image,,2_cluster_0,2,2,1,17.14827,-5.7181644,0.5851895,4529.jpg
image,,2_cluster_0,2,2,1,17.689276,-5.6132874,0.12889533,962.jpg
image,,2_cluster_0,2,2,1,17.354038,-5.4320703,-0.28613892,5307.jpg
image,,2_cluster_0,2,2,1,17.766432,-5.965911,0.11814257,3810.jpg
image,,2_cluster_0,2,2,1,16.324099,-5.470415,0.4373051,16932.jpg
image,,2_cluster_0,2,2,1,16.606478,-5.5762243,-0.54854965,4569.jpg
image,,2_cluster_0,2,2,1,16.461422,-5.2913933,-0.19806252,15184.jpg
image,,2_cluster_0,2,2,1,16.75024,-5.6207547,-0.576107,2349.jpg
image,,2_cluster_0,2,2,1,16.635406,-4.94987,1.1698848,11152.jpg
image,,2_cluster_0,2,2,1,16.858212,-5.467484,-0.19600177,5584.jpg
image,,2_cluster_0,2,2,1,17.57676,-5.9899073,0.34998393,14145.jpg
image,,2_cluster_0,2,2,1,17.230322,-5.1414084,0.76045126,12255.jpg
image,,2_cluster_0,2,2,1,16.398972,-5.3041954,-0.20588024,7302.jpg
image,,2_cluster_0,2,2,1,16.685526,-5.8657303,-0.06804565,8028.jpg
image,,2_cluster_0,2,2,1,17.324217,-6.22653,0.36918077,7775.jpg
image,,2_cluster_0,2,2,1,17.743128,-5.5118046,-0.019973801,19636.jpg
image,,2_cluster_0,2,2,1,17.47924,-5.5680594,-0.18771306,1152.jpg
image,,2_cluster_0,2,2,1,17.00409,-4.9903297,0.96100396,300.jpg
image,,2_cluster_0,2,2,1,17.68468,-5.645237,-0.01697177,4785.jpg
image,,2_cluster_0,2,2,1,17.485395,-5.997239,0.48563623,5338.jpg
image,,2_cluster_0,2,2,1,16.79592,-5.7381167,0.5488233,19355.jpg
image,,2_cluster_0,2,2,1,16.087837,-5.268723,0.57480824,4314.jpg
image,,2_cluster_0,2,2,1,17.371962,-5.428712,-0.22808343,11684.jpg
image,,2_cluster_0,2,2,1,17.66107,-5.470571,0.14351782,6270.jpg
image,,2_cluster_0,2,2,1,16.501795,-5.540464,-0.466969,1175.jpg
image,,2_cluster_0,2,2,1,16.311287,-5.38549,0.099005066,1157.jpg
image,,2_cluster_0,2,2,1,16.942177,-5.280673,-0.35754773,7040.jpg
image,,2_cluster_0,2,2,1,17.13129,-6.1108823,0.46308947,18393.jpg
image,,2_cluster_0,2,2,1,17.590078,-5.2095003,-0.11032491,4798.jpg
image,,2_cluster_0,2,2,1,17.185106,-5.70183,0.7689062,12113.jpg
image,,2_cluster_0,2,2,1,16.753284,-5.643731,-0.47844294,376.jpg
image,,2_cluster_0,2,2,1,17.543337,-5.8517804,0.6619574,3009.jpg
image,,2_cluster_0,2,2,1,17.103186,-5.184495,0.99538904,6708.jpg
image,,2_cluster_0,2,2,1,17.623226,-5.6332335,-0.11140995,7582.jpg
image,,2_cluster_0,2,2,1,17.451826,-5.568183,-0.03012058,12485.jpg
image,,2_cluster_0,2,2,1,16.784311,-5.4613624,1.262089,341.jpg
image,,2_cluster_0,2,2,1,17.06906,-5.9806275,1.01394,10686.jpg
image,,2_cluster_0,2,2,1,17.047802,-5.224799,0.27631405,10416.jpg
image,,2_cluster_0,2,2,1,17.375956,-5.5394683,0.96282274,11746.jpg
image,,2_cluster_0,2,2,1,16.793715,-5.76173,-0.4290299,10766.jpg
image,,2_cluster_0,2,2,1,17.407984,-5.3846765,0.39483404,16476.jpg
image,,2_cluster_0,2,2,1,17.783201,-5.3141246,0.042232584,13535.jpg
image,,2_cluster_0,2,2,1,17.173529,-5.701536,0.5684097,6354.jpg
image,,2_cluster_0,2,2,1,17.118675,-5.865643,-0.27325153,552.jpg
image,,2_cluster_0,2,2,1,17.387596,-5.3151336,0.71170205,6139.jpg
image,,2_cluster_0,2,2,1,17.708416,-5.510513,0.01939444,15202.jpg
image,,2_cluster_0,2,2,1,17.550077,-5.6770926,0.036276665,10750.jpg
image,,2_cluster_0,2,2,1,17.402536,-5.7295547,0.8578938,4794.jpg
image,,2_cluster_0,2,2,1,16.73033,-5.709352,0.09623457,16053.jpg
image,,2_cluster_0,2,2,1,17.053165,-5.8560476,-0.26198933,19764.jpg
image,,2_cluster_0,2,2,1,17.64073,-5.7679124,-0.18233633,10543.jpg
image,,2_cluster_0,2,2,1,16.925182,-5.4354544,-0.43892,5977.jpg
image,,2_cluster_0,2,2,1,17.137434,-5.074433,0.8631935,9077.jpg
image,,2_cluster_0,2,2,1,17.6403,-5.5014257,0.115165636,16368.jpg
image,,2_cluster_0,2,2,1,16.992579,-5.0512033,1.5638533,12064.jpg
image,,2_cluster_0,2,2,1,16.841694,-5.695305,-0.43782857,4779.jpg
image,,2_cluster_0,2,2,1,17.2687,-6.2150636,0.75591415,13784.jpg
image,,2_cluster_0,2,2,1,17.287378,-5.853663,0.7167108,10773.jpg
image,,2_cluster_0,2,2,1,17.135946,-5.945246,1.0434505,12892.jpg
image,,2_cluster_0,2,2,1,16.661272,-5.066842,1.0043668,14706.jpg
image,,2_cluster_0,2,2,1,16.987535,-5.1734567,1.3117028,18790.jpg
image,,2_cluster_0,2,2,1,16.9309,-4.911496,1.7563123,11211.jpg
image,,2_cluster_0,2,2,1,17.15354,-5.0475893,1.0338012,4076.jpg
image,,2_cluster_0,2,2,1,17.645859,-5.8327656,-0.06891783,17309.jpg
image,,2_cluster_0,2,2,1,16.649254,-5.246474,0.93240744,986.jpg
image,,2_cluster_0,2,2,1,16.339329,-5.2562284,0.2723167,11465.jpg
image,,2_cluster_0,2,2,1,17.037924,-6.0579324,1.0279872,6874.jpg
image,,2_cluster_0,2,2,1,17.590605,-5.621378,-0.10042475,11253.jpg
image,,2_cluster_0,2,2,1,17.305304,-5.818327,0.87770265,4861.jpg
image,,2_cluster_0,2,2,1,17.609818,-5.7349987,-0.2054506,18124.jpg
image,,2_cluster_0,2,2,1,17.222332,-5.085945,0.6402083,11177.jpg
image,,2_cluster_0,2,2,1,17.257557,-6.0937066,0.18314418,4840.jpg
image,,2_cluster_0,2,2,1,16.651098,-5.324659,-0.41687438,19265.jpg
image,,2_cluster_0,2,2,1,17.705873,-5.6068244,-0.092827745,19394.jpg
image,,2_cluster_0,2,2,1,16.406847,-5.8227735,0.07734719,3235.jpg
image,,2_cluster_0,2,2,1,17.579334,-5.762699,0.50298786,15821.jpg
image,,2_cluster_0,2,2,1,17.51464,-6.0822043,0.28052837,10343.jpg
image,,2_cluster_0,2,2,1,17.387247,-5.579519,0.17230968,416.jpg
image,,2_cluster_0,2,2,1,16.68909,-5.5824976,-0.104946904,11030.jpg
image,,2_cluster_0,2,2,1,16.45946,-5.4227395,0.3710433,1447.jpg
image,,2_cluster_0,2,2,1,16.366264,-5.289555,-0.1406779,8712.jpg
image,,2_cluster_0,2,2,1,17.43647,-5.4632387,0.3026649,1696.jpg
image,,2_cluster_0,2,2,1,16.980865,-5.1357822,1.3848886,19171.jpg
image,,2_cluster_0,2,2,1,17.5377,-6.216995,0.41859302,20041.jpg
image,,2_cluster_0,2,2,1,16.619032,-5.6069627,0.8070129,4264.jpg
image,,2_cluster_0,2,2,1,16.568186,-5.4014907,-0.33370283,20033.jpg
image,,2_cluster_0,2,2,1,17.216024,-5.293887,0.59783787,16284.jpg
image,,2_cluster_0,2,2,1,17.73847,-5.569336,0.26621357,6997.jpg
image,,2_cluster_0,2,2,1,17.745481,-5.4026165,0.18085803,12198.jpg
image,,2_cluster_0,2,2,1,17.368484,-5.373905,0.32765082,9503.jpg
image,,2_cluster_0,2,2,1,16.952682,-4.9878607,1.4228005,3041.jpg
image,,2_cluster_0,2,2,1,17.226673,-5.229172,0.6475817,6839.jpg
image,,2_cluster_0,2,2,1,17.193716,-5.8489003,0.7575142,7452.jpg
image,,2_cluster_0,2,2,1,16.24711,-5.2722483,-0.018223595,5916.jpg
image,,2_cluster_0,2,2,1,16.757568,-5.562591,-0.5147388,19348.jpg
image,,2_cluster_0,2,2,1,16.452196,-5.356717,-0.11951598,9230.jpg
image,,2_cluster_0,2,2,1,17.70597,-5.9134326,0.071769446,3884.jpg
image,,2_cluster_0,2,2,1,17.58314,-6.0509067,0.41640413,19454.jpg
image,,2_cluster_0,2,2,1,17.403296,-5.8190517,0.82960373,9708.jpg
image,,2_cluster_0,2,2,1,16.805372,-5.3818817,-0.39821553,14183.jpg
image,,2_cluster_0,2,2,1,16.843838,-5.6168356,-0.548204,5488.jpg
image,,2_cluster_0,2,2,1,16.575523,-5.2910366,-0.23226054,3154.jpg
image,,2_cluster_0,2,2,1,16.759804,-5.3499026,-0.31981498,1654.jpg
image,,2_cluster_0,2,2,1,16.532751,-5.6267676,-0.5204646,8613.jpg
image,,2_cluster_0,2,2,1,17.656178,-5.8895397,0.3004878,796.jpg
image,,2_cluster_0,2,2,1,17.657425,-5.439533,0.15420204,4408.jpg
image,,2_cluster_0,2,2,1,16.546684,-5.363057,-0.19956753,5021.jpg
image,,2_cluster_0,2,2,1,16.506954,-5.2474546,0.03133924,4561.jpg
image,,2_cluster_0,2,2,1,17.043463,-5.938086,-0.19427511,5990.jpg
image,,2_cluster_0,2,2,1,16.909475,-5.900839,-0.3714612,6269.jpg
image,,2_cluster_0,2,2,1,17.559414,-5.5005326,0.02637892,585.jpg
image,,2_cluster_0,2,2,1,16.9448,-5.641252,0.046818495,19928.jpg
image,,2_cluster_0,2,2,1,17.050037,-6.0786242,-0.27455994,12309.jpg
image,,2_cluster_0,2,2,1,17.095589,-5.671337,-0.5188153,19189.jpg
image,,2_cluster_0,2,2,1,17.108538,-5.4894257,-0.46478948,6576.jpg
image,,2_cluster_0,2,2,1,17.611883,-5.5026016,-0.03843412,18360.jpg
image,,2_cluster_0,2,2,1,17.088848,-5.558797,-0.12443926,1944.jpg
image,,2_cluster_0,2,2,1,16.246231,-5.230885,0.8625694,16665.jpg
image,,2_cluster_0,2,2,1,16.783108,-4.823816,1.8477088,10472.jpg
node,2_cluster_1,planet_2,2,1,586,17.324371,-5.759004,4.5126057,
image,,2_cluster_1,2,2,1,16.688852,-5.89771,5.568569,2859.jpg
image,,2_cluster_1,2,2,1,16.542048,-5.5360494,5.2439814,17617.jpg
image,,2_cluster_1,2,2,1,16.735098,-6.508417,5.6511235,10281.jpg
image,,2_cluster_1,2,2,1,16.84893,-6.095864,5.5596786,7874.jpg
image,,2_cluster_1,2,2,1,16.812855,-5.978151,5.571206,1533.jpg
image,,2_cluster_1,2,2,1,16.854975,-5.195121,4.735801,9675.jpg
image,,2_cluster_1,2,2,1,17.662136,-5.312663,3.7462473,4377.jpg
image,,2_cluster_1,2,2,1,17.747854,-5.7517657,4.702187,1375.jpg
image,,2_cluster_1,2,2,1,17.40106,-5.321045,3.8562703,6298.jpg
image,,2_cluster_1,2,2,1,17.618399,-4.977449,3.2747004,699.jpg
image,,2_cluster_1,2,2,1,17.7583,-6.1386414,4.688068,15205.jpg
image,,2_cluster_1,2,2,1,18.037663,-6.023086,4.836329,11010.jpg
image,,2_cluster_1,2,2,1,17.108744,-4.946646,2.870758,10160.jpg
image,,2_cluster_1,2,2,1,17.72455,-6.068056,4.3423915,16707.jpg
image,,2_cluster_1,2,2,1,17.200684,-5.258881,3.850681,5744.jpg
image,,2_cluster_1,2,2,1,17.676626,-5.7424326,3.3157246,3077.jpg
image,,2_cluster_1,2,2,1,17.32247,-5.2680845,4.9540215,11384.jpg
image,,2_cluster_1,2,2,1,18.166689,-6.0137296,4.9931827,19044.jpg
image,,2_cluster_1,2,2,1,17.205774,-4.86515,3.0162532,11747.jpg
image,,2_cluster_1,2,2,1,17.7408,-5.198866,4.333239,7645.jpg
image,,2_cluster_1,2,2,1,17.16474,-5.5633345,4.297504,13267.jpg
image,,2_cluster_1,2,2,1,17.930635,-5.762059,4.716939,11736.jpg
image,,2_cluster_1,2,2,1,16.981897,-4.842866,2.5596564,19205.jpg
image,,2_cluster_1,2,2,1,17.474495,-5.768565,3.4013414,421.jpg
image,,2_cluster_1,2,2,1,16.673954,-4.932516,4.4681625,9998.jpg
image,,2_cluster_1,2,2,1,16.196213,-4.727355,3.2609458,16400.jpg
image,,2_cluster_1,2,2,1,17.7617,-5.4725933,4.0974336,19116.jpg
image,,2_cluster_1,2,2,1,17.410732,-6.0258255,3.3758793,10670.jpg
image,,2_cluster_1,2,2,1,17.41633,-5.8236346,3.846531,2903.jpg
image,,2_cluster_1,2,2,1,17.337711,-4.9530377,2.6636417,68.jpg
image,,2_cluster_1,2,2,1,17.746698,-5.293084,3.3490465,10025.jpg
image,,2_cluster_1,2,2,1,16.240303,-4.692021,3.0987542,9650.jpg
image,,2_cluster_1,2,2,1,17.644432,-5.503046,3.201607,10663.jpg
image,,2_cluster_1,2,2,1,17.331577,-5.0611563,3.809642,4829.jpg
image,,2_cluster_1,2,2,1,17.597187,-5.0325594,3.3337283,17017.jpg
image,,2_cluster_1,2,2,1,17.588902,-4.9562416,3.9624467,19835.jpg
image,,2_cluster_1,2,2,1,17.560427,-4.96223,4.383703,15457.jpg
image,,2_cluster_1,2,2,1,17.038387,-5.342749,4.117639,15054.jpg
image,,2_cluster_1,2,2,1,17.295784,-5.5475574,4.016137,19523.jpg
image,,2_cluster_1,2,2,1,17.301874,-5.8753495,3.6791384,18349.jpg
image,,2_cluster_1,2,2,1,16.918604,-5.2387295,4.3789487,10986.jpg
image,,2_cluster_1,2,2,1,17.417475,-5.856601,3.4395542,4893.jpg
image,,2_cluster_1,2,2,1,17.692978,-5.5048227,3.3696847,163.jpg
image,,2_cluster_1,2,2,1,16.821888,-5.175901,4.5571427,7953.jpg
image,,2_cluster_1,2,2,1,18.138088,-6.071357,5.069779,3557.jpg
image,,2_cluster_1,2,2,1,17.419825,-5.7867203,3.5066288,12924.jpg
image,,2_cluster_1,2,2,1,17.225582,-5.035143,4.723877,4863.jpg
image,,2_cluster_1,2,2,1,17.46117,-6.2237005,4.5230327,11702.jpg
image,,2_cluster_1,2,2,1,17.339176,-4.9172983,4.2171245,10218.jpg
image,,2_cluster_1,2,2,1,16.970827,-4.8187795,4.3704877,11456.jpg
image,,2_cluster_1,2,2,1,17.476377,-5.5002656,4.844566,13427.jpg
image,,2_cluster_1,2,2,1,17.169594,-6.31402,4.027963,3107.jpg
image,,2_cluster_1,2,2,1,17.142685,-5.8544436,3.8316376,19058.jpg
image,,2_cluster_1,2,2,1,17.186182,-5.0862865,2.9770093,3818.jpg
image,,2_cluster_1,2,2,1,17.055939,-5.431571,4.3101444,6716.jpg
image,,2_cluster_1,2,2,1,17.688087,-5.196507,3.1247194,15215.jpg
image,,2_cluster_1,2,2,1,17.228397,-4.868919,2.8069685,10491.jpg
image,,2_cluster_1,2,2,1,17.248678,-5.5028944,4.2946115,8036.jpg
image,,2_cluster_1,2,2,1,17.224358,-4.7093143,3.8769536,16620.jpg
image,,2_cluster_1,2,2,1,17.153624,-4.8537292,3.2093618,12111.jpg
image,,2_cluster_1,2,2,1,17.795815,-5.44142,3.365509,15594.jpg
image,,2_cluster_1,2,2,1,17.796787,-5.7525654,5.065448,17314.jpg
image,,2_cluster_1,2,2,1,17.824064,-6.037035,5.206559,4675.jpg
image,,2_cluster_1,2,2,1,16.861425,-5.122257,4.619208,16879.jpg
image,,2_cluster_1,2,2,1,17.259535,-5.32449,4.367319,9211.jpg
image,,2_cluster_1,2,2,1,16.26003,-4.76047,3.6278179,8653.jpg
image,,2_cluster_1,2,2,1,17.50086,-5.4591775,5.1569033,19067.jpg
image,,2_cluster_1,2,2,1,17.578127,-5.647015,5.0918417,7042.jpg
image,,2_cluster_1,2,2,1,17.383303,-5.4729767,5.0007415,11514.jpg
image,,2_cluster_1,2,2,1,17.507984,-5.9177217,4.544264,10404.jpg
image,,2_cluster_1,2,2,1,17.416607,-5.997184,2.7751803,4854.jpg
image,,2_cluster_1,2,2,1,17.581318,-5.557897,3.269372,11312.jpg
image,,2_cluster_1,2,2,1,17.489119,-5.8165975,2.753202,9726.jpg
image,,2_cluster_1,2,2,1,16.80142,-5.5814686,4.3971148,3880.jpg
image,,2_cluster_1,2,2,1,17.069273,-5.311845,4.257971,3904.jpg
image,,2_cluster_1,2,2,1,17.442959,-5.7431483,5.209132,18927.jpg
image,,2_cluster_1,2,2,1,17.38996,-4.913507,3.6565785,4317.jpg
image,,2_cluster_1,2,2,1,17.769852,-5.4216995,3.5158863,14690.jpg
image,,2_cluster_1,2,2,1,16.742336,-5.173808,4.6917977,17323.jpg
image,,2_cluster_1,2,2,1,17.075434,-5.49982,3.8587394,12955.jpg
image,,2_cluster_1,2,2,1,17.534817,-6.3313494,4.4140663,15285.jpg
image,,2_cluster_1,2,2,1,16.814304,-5.1866403,4.703959,275.jpg
image,,2_cluster_1,2,2,1,17.337318,-5.046569,4.6274667,18138.jpg
image,,2_cluster_1,2,2,1,17.076632,-5.723099,4.015153,12136.jpg
image,,2_cluster_1,2,2,1,17.202421,-4.893632,2.8468974,8056.jpg
image,,2_cluster_1,2,2,1,17.799242,-5.276651,3.9461055,9388.jpg
image,,2_cluster_1,2,2,1,16.385822,-4.7891884,3.846777,19177.jpg
image,,2_cluster_1,2,2,1,17.534325,-5.0204067,3.4045084,11251.jpg
image,,2_cluster_1,2,2,1,17.402145,-5.6555543,5.1874547,16613.jpg
image,,2_cluster_1,2,2,1,17.60086,-5.2084455,3.181301,1210.jpg
image,,2_cluster_1,2,2,1,16.9641,-5.19838,4.515989,4507.jpg
image,,2_cluster_1,2,2,1,17.40078,-5.1516843,3.4129376,9439.jpg
image,,2_cluster_1,2,2,1,17.061747,-5.3018494,4.9127126,15672.jpg
image,,2_cluster_1,2,2,1,17.482029,-5.0114617,3.7862988,18809.jpg
image,,2_cluster_1,2,2,1,17.00365,-5.4615927,3.9752605,6975.jpg
image,,2_cluster_1,2,2,1,16.391642,-4.809441,3.6364577,2464.jpg
image,,2_cluster_1,2,2,1,17.757786,-5.2608376,4.6073923,10064.jpg
image,,2_cluster_1,2,2,1,17.358007,-6.3857813,4.687804,3538.jpg
image,,2_cluster_1,2,2,1,17.425322,-5.1714916,4.724327,12580.jpg
image,,2_cluster_1,2,2,1,17.5853,-4.9360094,3.3061142,18710.jpg
image,,2_cluster_1,2,2,1,17.564346,-5.1120653,3.6336112,11970.jpg
image,,2_cluster_1,2,2,1,17.075253,-5.287533,3.2463632,13483.jpg
image,,2_cluster_1,2,2,1,16.758957,-5.07086,3.2927961,11426.jpg
image,,2_cluster_1,2,2,1,17.384624,-5.769571,3.425577,7425.jpg
image,,2_cluster_1,2,2,1,17.601065,-5.474309,5.122587,11469.jpg
image,,2_cluster_1,2,2,1,17.73482,-5.982424,5.2508745,6378.jpg
image,,2_cluster_1,2,2,1,17.186666,-5.855624,3.7716744,11966.jpg
image,,2_cluster_1,2,2,1,17.188313,-5.5325904,3.5445588,3071.jpg
image,,2_cluster_1,2,2,1,17.515364,-4.855474,3.023267,9659.jpg
image,,2_cluster_1,2,2,1,17.454765,-4.8569937,3.8919995,15819.jpg
image,,2_cluster_1,2,2,1,17.50772,-4.85252,3.5503988,9958.jpg
image,,2_cluster_1,2,2,1,17.514465,-6.363631,4.351616,2487.jpg
image,,2_cluster_1,2,2,1,16.678595,-4.9945965,4.5624495,8544.jpg
image,,2_cluster_1,2,2,1,17.395584,-4.776629,3.8326726,6184.jpg
image,,2_cluster_1,2,2,1,17.704687,-6.12701,4.817734,8406.jpg
image,,2_cluster_1,2,2,1,17.887718,-5.9100504,5.0189815,6002.jpg
image,,2_cluster_1,2,2,1,16.908508,-5.1369777,4.3049793,5526.jpg
image,,2_cluster_1,2,2,1,17.584078,-5.5485787,3.596967,13147.jpg
image,,2_cluster_1,2,2,1,16.840052,-6.020174,5.5983644,6967.jpg
image,,2_cluster_1,2,2,1,16.722721,-5.7304406,5.2379193,7193.jpg
image,,2_cluster_1,2,2,1,17.927761,-5.5858626,4.638988,5775.jpg
image,,2_cluster_1,2,2,1,17.22696,-4.9303193,3.1354585,9833.jpg
image,,2_cluster_1,2,2,1,17.83576,-5.43331,4.053874,14309.jpg
image,,2_cluster_1,2,2,1,16.764502,-5.0308204,4.528955,4576.jpg
image,,2_cluster_1,2,2,1,17.282959,-6.9702835,5.0266175,3808.jpg
image,,2_cluster_1,2,2,1,17.722904,-5.4678726,3.4216142,3964.jpg
image,,2_cluster_1,2,2,1,16.68867,-5.091369,4.7059417,1373.jpg
image,,2_cluster_1,2,2,1,17.102468,-5.335298,4.1795793,8329.jpg
image,,2_cluster_1,2,2,1,17.141493,-5.7751203,5.305527,11380.jpg
image,,2_cluster_1,2,2,1,17.433912,-4.8403263,3.1695185,18925.jpg
image,,2_cluster_1,2,2,1,18.049862,-5.804757,4.784678,8608.jpg
image,,2_cluster_1,2,2,1,17.553396,-5.483754,2.9040833,14503.jpg
image,,2_cluster_1,2,2,1,16.326233,-4.7645454,3.7178485,14507.jpg
image,,2_cluster_1,2,2,1,17.399422,-5.758367,3.29651,7129.jpg
image,,2_cluster_1,2,2,1,18.17404,-6.288104,5.130964,6409.jpg
image,,2_cluster_1,2,2,1,16.867748,-4.8504424,3.9569528,11475.jpg
image,,2_cluster_1,2,2,1,17.588377,-5.3765893,3.2516026,14030.jpg
image,,2_cluster_1,2,2,1,17.513727,-5.100458,4.6518955,11110.jpg
image,,2_cluster_1,2,2,1,17.804502,-5.3465023,3.391144,5577.jpg
image,,2_cluster_1,2,2,1,17.8309,-5.361377,3.3791146,18829.jpg
image,,2_cluster_1,2,2,1,17.838085,-5.230463,3.7340877,1292.jpg
image,,2_cluster_1,2,2,1,17.289001,-5.0389695,3.284472,2712.jpg
image,,2_cluster_1,2,2,1,17.102818,-5.9663095,5.5829535,4892.jpg
image,,2_cluster_1,2,2,1,16.285643,-4.8028326,3.5404856,12845.jpg
image,,2_cluster_1,2,2,1,17.035643,-5.0985327,4.6017876,14013.jpg
image,,2_cluster_1,2,2,1,17.052248,-5.269489,4.349101,16260.jpg
image,,2_cluster_1,2,2,1,16.512096,-4.8249173,4.0598187,20016.jpg
image,,2_cluster_1,2,2,1,17.342405,-4.9601555,3.3830743,6321.jpg
image,,2_cluster_1,2,2,1,17.487827,-5.882174,3.9752858,15234.jpg
image,,2_cluster_1,2,2,1,17.470488,-5.40349,4.7884293,4759.jpg
image,,2_cluster_1,2,2,1,17.228271,-5.0132,2.8049507,5590.jpg
image,,2_cluster_1,2,2,1,17.663507,-5.3488836,3.1562915,18909.jpg
image,,2_cluster_1,2,2,1,17.651512,-5.379335,3.327579,6244.jpg
image,,2_cluster_1,2,2,1,16.668983,-5.029178,4.6644034,12666.jpg
image,,2_cluster_1,2,2,1,17.521193,-4.9901476,3.5652244,4708.jpg
image,,2_cluster_1,2,2,1,17.550777,-5.349149,4.799116,19576.jpg
image,,2_cluster_1,2,2,1,17.305555,-6.000405,3.9097266,1868.jpg
image,,2_cluster_1,2,2,1,17.334023,-5.4545965,4.306439,15033.jpg
image,,2_cluster_1,2,2,1,16.296335,-4.785186,3.7115283,5286.jpg
image,,2_cluster_1,2,2,1,17.459496,-5.7809477,2.7919116,19377.jpg
image,,2_cluster_1,2,2,1,17.381554,-4.9373236,3.6875398,19037.jpg
image,,2_cluster_1,2,2,1,17.24368,-5.868446,3.6375785,11018.jpg
image,,2_cluster_1,2,2,1,17.092232,-5.594431,3.8001459,10907.jpg
image,,2_cluster_1,2,2,1,17.857475,-5.977704,4.9631734,16086.jpg
image,,2_cluster_1,2,2,1,17.28473,-5.575354,3.0756483,10902.jpg
image,,2_cluster_1,2,2,1,17.38774,-6.0102396,3.8856592,10709.jpg
image,,2_cluster_1,2,2,1,17.481298,-5.468066,5.165433,19921.jpg
image,,2_cluster_1,2,2,1,17.272284,-5.8180213,3.8303738,503.jpg
image,,2_cluster_1,2,2,1,16.867014,-4.9532943,4.438662,685.jpg
image,,2_cluster_1,2,2,1,17.43664,-4.782245,3.6109664,14888.jpg
image,,2_cluster_1,2,2,1,17.396742,-4.84994,3.8925173,13093.jpg
image,,2_cluster_1,2,2,1,17.133396,-4.9153624,2.8115506,7956.jpg
image,,2_cluster_1,2,2,1,16.125721,-4.656765,3.4493659,5217.jpg
image,,2_cluster_1,2,2,1,17.213419,-5.567361,5.193359,6430.jpg
image,,2_cluster_1,2,2,1,17.665524,-5.544111,3.1391451,13198.jpg
image,,2_cluster_1,2,2,1,17.129564,-4.881607,2.7513793,16847.jpg
image,,2_cluster_1,2,2,1,17.117525,-6.0276523,4.8836646,15036.jpg
image,,2_cluster_1,2,2,1,17.189112,-5.480633,4.450465,18361.jpg
image,,2_cluster_1,2,2,1,17.799164,-5.8314652,5.2395134,12245.jpg
image,,2_cluster_1,2,2,1,17.58477,-5.244603,4.581524,4928.jpg
image,,2_cluster_1,2,2,1,17.185947,-5.69298,4.499469,9510.jpg
image,,2_cluster_1,2,2,1,17.873644,-5.2883835,3.9467118,9635.jpg
image,,2_cluster_1,2,2,1,17.165428,-5.0600114,4.570503,2155.jpg
image,,2_cluster_1,2,2,1,16.760143,-5.177464,4.6762075,6170.jpg
image,,2_cluster_1,2,2,1,16.963467,-5.4067254,3.7879229,3063.jpg
image,,2_cluster_1,2,2,1,17.618166,-5.2267547,3.675023,5607.jpg
image,,2_cluster_1,2,2,1,17.1723,-4.938695,2.8702514,6230.jpg
image,,2_cluster_1,2,2,1,16.97428,-5.7622266,4.2597156,2494.jpg
image,,2_cluster_1,2,2,1,17.369497,-4.6974177,3.761825,9044.jpg
image,,2_cluster_1,2,2,1,16.558374,-4.7561884,4.1366863,5155.jpg
image,,2_cluster_1,2,2,1,17.55301,-4.858311,3.5324638,6118.jpg
image,,2_cluster_1,2,2,1,17.436533,-4.7814364,3.0516782,16269.jpg
image,,2_cluster_1,2,2,1,17.162176,-5.4946723,3.5129666,14202.jpg
image,,2_cluster_1,2,2,1,17.092985,-4.932426,4.0320716,1991.jpg
image,,2_cluster_1,2,2,1,17.456367,-6.403881,4.327487,8807.jpg
image,,2_cluster_1,2,2,1,17.235155,-4.8631706,4.227627,15008.jpg
image,,2_cluster_1,2,2,1,17.642769,-5.8663898,4.52221,6828.jpg
image,,2_cluster_1,2,2,1,17.653574,-5.2513156,3.4115696,11616.jpg
image,,2_cluster_1,2,2,1,17.12237,-5.4884357,4.7151423,10650.jpg
